"MessageID","Waktu","Magnitudo","Kedalaman","Lintang","Bujur","Lokasi","Dirasakan","RawText","EventID"
"42799","3-Apr-26 11:39:16","1.7","5","4.22","97.48","29 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.7, 3-Apr-26 11:39:16 WIB, Lok: 4.22 LU - 97.48 BT (29 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG",""
"42829","3-Apr-26 13:11:13","2.1","21","2.97","97.25","36 km Selatan KAB-ACEHSELATAN","","Info Gempa Mag:2.1, 3-Apr-26 13:11:13 WIB, Lok: 2.97 LU - 97.25 BT (36 km Selatan KAB-ACEHSELATAN), Kedlmn: 21 km ::BMKG",""
"42837","3-Apr-26 13:56:16","2.7","38","5.4","94.76","83 km Barat Daya KOTA-SABANG-ACEH","","Info Gempa Mag:2.7, 3-Apr-26 13:56:16 WIB, Lok: 5.40 LU - 94.76 BT (83 km Barat Daya KOTA-SABANG-ACEH), Kedlmn: 38 km ::BMKG",""
"42970","3-Apr-26 22:27:30","1.8","18","3.14","97.4","24 km Tenggara KAB-ACEHSELATAN","","Info Gempa Mag:1.8, 3-Apr-26 22:27:30 WIB, Lok: 3.14 LU - 97.40 BT (24 km Tenggara KAB-ACEHSELATAN), Kedlmn: 18 km ::BMKG",""
"42995","3-Apr-26 23:26:18","4.5","10","3.49","97.84","4 km Timur KUTACANE-ACEHTENGGARA","","Info Gempa Mag:4.5, 3-Apr-26 23:26:18 WIB, Lok: 3.49 LU - 97.84 BT (4 km Timur KUTACANE-ACEHTENGGARA), Kedlmn: 10 km ::BMKG",""
"43197","4-Apr-26 09:38:12","2.0","12","4.15","96.53","26 km Timur KAB-NAGANRAYA-ACEH","","Info Gempa Mag:2.0, 4-Apr-26 09:38:12 WIB, Lok: 4.15 LU - 96.53 BT (26 km Timur KAB-NAGANRAYA-ACEH), Kedlmn: 12 km ::BMKG",""
"43259","4-Apr-26 13:25:35","2.5","9","5.39","96.89","29 km Timur Laut KAB-BIREUEN-ACEH","","Info Gempa Mag:2.5, 4-Apr-26 13:25:35 WIB, Lok: 5.39 LU - 96.89 BT (29 km Timur Laut KAB-BIREUEN-ACEH), Kedlmn: 9 km ::BMKG",""
"43267","4-Apr-26 14:10:08","2.3","86","5.0","95.76","32 km Tenggara JANTHO-ACEHBESAR","","Info Gempa Mag:2.3, 4-Apr-26 14:10:08 WIB, Lok: 5.00 LU - 95.76 BT (32 km Tenggara JANTHO-ACEHBESAR), Kedlmn: 86 km ::BMKG",""
"43290","4-Apr-26 15:35:09","2.5","34","4.79","95.41","26 km Barat Laut CALANG-ACEHJAYA","","Info Gempa Mag:2.5, 4-Apr-26 15:35:09 WIB, Lok: 4.79 LU - 95.41 BT (26 km Barat Laut CALANG-ACEHJAYA), Kedlmn: 34 km ::BMKG",""
"43434","5-Apr-26 01:14:49","2.8","30","3.45","97.11","23 km Barat Laut KAB-ACEHSELATAN","","Info Gempa Mag:2.8, 5-Apr-26 01:14:49 WIB, Lok: 3.45 LU - 97.11 BT (23 km Barat Laut KAB-ACEHSELATAN), Kedlmn: 30 km ::BMKG",""
"43466","5-Apr-26 02:49:32","2.5","10","5.18","95.77","19 km Timur JANTHO-ACEHBESAR","","Info Gempa Mag:2.5, 5-Apr-26 02:49:32 WIB, Lok: 5.18 LU - 95.77 BT (19 km Timur JANTHO-ACEHBESAR), Kedlmn: 10 km ::BMKG",""
"43554","5-Apr-26 07:41:07","1.7","4","5.3","95.86","15 km Barat Daya KAB-PIDIE-ACEH","","Info Gempa Mag:1.7, 5-Apr-26 07:41:07 WIB, Lok: 5.30 LU - 95.86 BT (15 km Barat Daya KAB-PIDIE-ACEH), Kedlmn: 4 km ::BMKG",""
"43565","5-Apr-26 08:19:02","2.6","5","3.31","96.08","93 km Selatan MEULABOH-ACEHBARAT","","Info Gempa Mag:2.6, 5-Apr-26 08:19:02 WIB, Lok: 3.31 LU - 96.08 BT (93 km Selatan MEULABOH-ACEHBARAT), Kedlmn: 5 km ::BMKG",""
"43572","5-Apr-26 08:56:50","1.8","139","5.34","95.74","18 km Timur Laut JANTHO-ACEHBESAR","","Info Gempa Mag:1.8, 5-Apr-26 08:56:50 WIB, Lok: 5.34 LU - 95.74 BT (18 km Timur Laut JANTHO-ACEHBESAR), Kedlmn: 139 km ::BMKG",""
"43578","5-Apr-26 09:27:33","2.1","3","3.9","97.07","14 km Timur Laut BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.1, 5-Apr-26 09:27:33 WIB, Lok: 3.90 LU - 97.07 BT (14 km Timur Laut BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 3 km ::BMKG",""
"43590","5-Apr-26 10:43:07","3.3","2","4.13","97.51","24 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:3.3, 5-Apr-26 10:43:07 WIB, Lok: 4.13 LU - 97.51 BT (24 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 2 km ::BMKG",""
"43592","5-Apr-26 10:45:48","2.7","4","4.17","97.48","25 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.7, 5-Apr-26 10:45:48 WIB, Lok: 4.17 LU - 97.48 BT (25 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 4 km ::BMKG",""
"43599","5-Apr-26 11:40:22","2.2","2","4.28","97.51","37 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.2, 5-Apr-26 11:40:22 WIB, Lok: 4.28 LU - 97.51 BT (37 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 2 km ::BMKG",""
"43689","5-Apr-26 19:20:12","2.6","2","3.79","97.04","10 km Tenggara BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.6, 5-Apr-26 19:20:12 WIB, Lok: 3.79 LU - 97.04 BT (10 km Tenggara BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 2 km ::BMKG",""
"43691","5-Apr-26 19:22:24","2.9","10","4.07","97.42","11 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.9, 5-Apr-26 19:22:24 WIB, Lok: 4.07 LU - 97.42 BT (11 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 10 km ::BMKG",""
"43719","5-Apr-26 20:35:42","2.7","10","3.54","96.92","34 km Selatan BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.7, 5-Apr-26 20:35:42 WIB, Lok: 3.54 LU - 96.92 BT (34 km Selatan BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 10 km ::BMKG",""
"43728","5-Apr-26 21:10:50","2.1","7","4.0","97.19","17 km Barat KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.1, 5-Apr-26 21:10:50 WIB, Lok: 4.00 LU - 97.19 BT (17 km Barat KAB-GAYOLUES-ACEH), Kedlmn: 7 km ::BMKG",""
"44139","7-Apr-26 02:17:00","2.9","10","4.16","96.96","36 km Utara BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.9, 7-Apr-26 02:17:00 WIB, Lok: 4.16 LU - 96.96 BT (36 km Utara BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 10 km ::BMKG",""
"44141","7-Apr-26 02:19:04","2.8","10","4.14","96.99","33 km Utara BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.8, 7-Apr-26 02:19:04 WIB, Lok: 4.14 LU - 96.99 BT (33 km Utara BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 10 km ::BMKG",""
"44292","7-Apr-26 18:33:44","2.5","4","4.56","96.15","41 km Barat Laut KAB-NAGANRAYA-ACEH","","Info Gempa Mag:2.5, 7-Apr-26 18:33:44 WIB, Lok: 4.56 LU - 96.15 BT (41 km Barat Laut KAB-NAGANRAYA-ACEH), Kedlmn: 4 km ::BMKG",""
"44373","8-Apr-26 01:14:30","2.5","10","4.5","96.33","29 km Utara KAB-NAGANRAYA-ACEH","","Info Gempa Mag:2.5, 8-Apr-26 01:14:30 WIB, Lok: 4.50 LU - 96.33 BT (29 km Utara KAB-NAGANRAYA-ACEH), Kedlmn: 10 km ::BMKG",""
"44417","8-Apr-26 04:18:30","2.0","6","4.15","97.52","26 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.0, 8-Apr-26 04:18:30 WIB, Lok: 4.15 LU - 97.52 BT (26 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 6 km ::BMKG",""
"44423","8-Apr-26 04:31:42","1.9","8","4.13","97.5","23 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.9, 8-Apr-26 04:31:42 WIB, Lok: 4.13 LU - 97.50 BT (23 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 8 km ::BMKG",""
"44425","8-Apr-26 04:42:18","1.9","7","4.15","97.51","26 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.9, 8-Apr-26 04:42:18 WIB, Lok: 4.15 LU - 97.51 BT (26 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 7 km ::BMKG",""
"44535","8-Apr-26 18:24:54","2.7","13","5.27","94.71","97 km Barat Daya KOTA-SABANG-ACEH","","Info Gempa Mag:2.7, 8-Apr-26 18:24:54 WIB, Lok: 5.27 LU - 94.71 BT (97 km Barat Daya KOTA-SABANG-ACEH), Kedlmn: 13 km ::BMKG",""
"44548","8-Apr-26 19:38:48","1.8","5","5.26","95.85","19 km Barat Daya KAB-PIDIE-ACEH","","Info Gempa Mag:1.8, 8-Apr-26 19:38:48 WIB, Lok: 5.26 LU - 95.85 BT (19 km Barat Daya KAB-PIDIE-ACEH), Kedlmn: 5 km ::BMKG",""
"44549","8-Apr-26 19:50:47","2.2","108","4.3","96.59","32 km Timur KAB-NAGANRAYA-ACEH","","Info Gempa Mag:2.2, 8-Apr-26 19:50:47 WIB, Lok: 4.30 LU - 96.59 BT (32 km Timur KAB-NAGANRAYA-ACEH), Kedlmn: 108 km ::BMKG",""
"44585","8-Apr-26 22:43:24","2.5","10","4.17","97.46","24 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.5, 8-Apr-26 22:43:24 WIB, Lok: 4.17 LU - 97.46 BT (24 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 10 km ::BMKG",""
"44663","9-Apr-26 02:33:43","1.8","5","4.23","97.49","30 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.8, 9-Apr-26 02:33:43 WIB, Lok: 4.23 LU - 97.49 BT (30 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG",""
"44704","9-Apr-26 05:14:03","4.7","87","10.13","93.77","501 km Utara KOTA-SABANG-ACEH","","Info Gempa Mag:4.7, 9-Apr-26 05:14:03 WIB, Lok: 10.13 LU - 93.77 BT (501 km Utara KOTA-SABANG-ACEH), Kedlmn: 87 km ::BMKG",""
"44753","9-Apr-26 10:16:08","3.7","150","1.89","96.17","69 km Selatan SINABANG-ACEH","","Info Gempa Mag:3.7, 9-Apr-26 10:16:08 WIB, Lok: 1.89 LU - 96.17 BT (69 km Selatan SINABANG-ACEH), Kedlmn: 150 km ::BMKG",""
"44765","9-Apr-26 11:22:20","3.4","10","3.22","96.3","83 km Utara SINABANG-ACEH","","Info Gempa Mag:3.4, 9-Apr-26 11:22:20 WIB, Lok: 3.22 LU - 96.30 BT (83 km Utara SINABANG-ACEH), Kedlmn: 10 km ::BMKG",""
"44815","9-Apr-26 16:05:19","3.1","10","2.21","96.92","68 km Tenggara SINABANG-ACEH","","Info Gempa Mag:3.1, 9-Apr-26 16:05:19 WIB, Lok: 2.21 LU - 96.92 BT (68 km Tenggara SINABANG-ACEH), Kedlmn: 10 km ::BMKG",""
"44824","9-Apr-26 17:08:40","2.1","14","3.32","97.24","3 km Utara KAB-ACEHSELATAN","","Info Gempa Mag:2.1, 9-Apr-26 17:08:40 WIB, Lok: 3.32 LU - 97.24 BT (3 km Utara KAB-ACEHSELATAN), Kedlmn: 14 km ::BMKG",""
"44966","10-Apr-26 03:00:07","2.0","134","4.41","96.67","31 km Barat Daya TAKENGON-ACEHTENGAH","","Info Gempa Mag:2.0, 10-Apr-26 03:00:07 WIB, Lok: 4.41 LU - 96.67 BT (31 km Barat Daya TAKENGON-ACEHTENGAH), Kedlmn: 134 km ::BMKG",""
"44979","10-Apr-26 04:00:09","2.3","5","4.15","97.45","21 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.3, 10-Apr-26 04:00:09 WIB, Lok: 4.15 LU - 97.45 BT (21 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG",""
"45009","10-Apr-26 06:19:32","1.5","1","3.79","97.03","9 km Tenggara BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:1.5, 10-Apr-26 06:19:32 WIB, Lok: 3.79 LU - 97.03 BT (9 km Tenggara BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 1 km ::BMKG",""
"45128","10-Apr-26 20:43:42","3.5","189","6.61","94.95","90 km Barat Laut KOTA-SABANG-ACEH","","Info Gempa Mag:3.5, 10-Apr-26 20:43:42 WIB, Lok: 6.61 LU - 94.95 BT (90 km Barat Laut KOTA-SABANG-ACEH), Kedlmn: 189 km ::BMKG",""
"45192","11-Apr-26 00:51:06","2.8","10","1.89","95.72","97 km Barat Daya SINABANG-ACEH","","Info Gempa Mag:2.8, 11-Apr-26 00:51:06 WIB, Lok: 1.89 LU - 95.72 BT (97 km Barat Daya SINABANG-ACEH), Kedlmn: 10 km ::BMKG",""
"45205","11-Apr-26 02:03:42","1.7","15","4.2","97.34","23 km Utara KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.7, 11-Apr-26 02:03:42 WIB, Lok: 4.20 LU - 97.34 BT (23 km Utara KAB-GAYOLUES-ACEH), Kedlmn: 15 km ::BMKG",""
"45210","11-Apr-26 02:24:05","3.3","5","1.81","95.75","101 km Barat Daya SINABANG-ACEH","","Info Gempa Mag:3.3, 11-Apr-26 02:24:05 WIB, Lok: 1.81 LU - 95.75 BT (101 km Barat Daya SINABANG-ACEH), Kedlmn: 5 km ::BMKG",""
"45282","11-Apr-26 09:59:14","3.0","3","4.2","97.49","28 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:3.0, 11-Apr-26 09:59:14 WIB, Lok: 4.20 LU - 97.49 BT (28 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 3 km ::BMKG",""
"45298","11-Apr-26 11:26:24","1.9","5","4.21","97.48","29 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.9, 11-Apr-26 11:26:24 WIB, Lok: 4.21 LU - 97.48 BT (29 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG",""
"45379","11-Apr-26 20:49:25","4.0","10","4.21","97.61","39 km Timur Laut KAB-GAYOLUES-ACEH","Gayo Lues III MMI","Info Gempa Mag:4.0, 11-Apr-26 20:49:25 WIB, Lok: 4.21 LU - 97.61 BT (39 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 10 km ::BMKG",""
"45388","11-Apr-26 21:31:06","3.3","57","3.78","96.9","10 km Barat Daya BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:3.3, 11-Apr-26 21:31:06 WIB, Lok: 3.78 LU - 96.90 BT (10 km Barat Daya BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 57 km ::BMKG",""
"45393","11-Apr-26 21:52:58","3.3","2","3.48","96.64","53 km Barat Daya BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:3.3, 11-Apr-26 21:52:58 WIB, Lok: 3.48 LU - 96.64 BT (53 km Barat Daya BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 2 km ::BMKG",""
"45409","11-Apr-26 22:57:49","2.6","4","4.14","97.52","25 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.6, 11-Apr-26 22:57:49 WIB, Lok: 4.14 LU - 97.52 BT (25 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 4 km ::BMKG",""
"45420","11-Apr-26 23:48:29","1.9","10","4.18","97.39","21 km Utara KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.9, 11-Apr-26 23:48:29 WIB, Lok: 4.18 LU - 97.39 BT (21 km Utara KAB-GAYOLUES-ACEH), Kedlmn: 10 km ::BMKG",""
"45435","12-Apr-26 00:53:43","2.4","4","3.16","97.88","36 km Selatan KUTACANE-ACEHTENGGARA","","Info Gempa Mag:2.4, 12-Apr-26 00:53:43 WIB, Lok: 3.16 LU - 97.88 BT (36 km Selatan KUTACANE-ACEHTENGGARA), Kedlmn: 4 km ::BMKG",""
"45439","12-Apr-26 01:29:59","2.4","2","3.47","96.57","60 km Barat Daya BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.4, 12-Apr-26 01:29:59 WIB, Lok: 3.47 LU - 96.57 BT (60 km Barat Daya BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 2 km ::BMKG",""
"45453","12-Apr-26 02:25:52","2.6","84","4.74","94.68","101 km Barat CALANG-ACEHJAYA","","Info Gempa Mag:2.6, 12-Apr-26 02:25:52 WIB, Lok: 4.74 LU - 94.68 BT (101 km Barat CALANG-ACEHJAYA), Kedlmn: 84 km ::BMKG",""
"45527","12-Apr-26 09:40:38","5.7","10","1.93","94.63","210 km Barat SINABANG-ACEH","Lahewa Kab.Nias Utara II MMI","Info Gempa Mag:5.8, 12-Apr-26 09:40:38 WIB, Lok: 1.91 LU - 94.57 BT (210 km Barat SINABANG-ACEH), Kedlmn: 49 km ::BMKG",""
"45578","12-Apr-26 15:38:46","3.1","11","5.18","95.76","18 km Timur JANTHO-ACEHBESAR","","Info Gempa Mag:3.1, 12-Apr-26 15:38:46 WIB, Lok: 5.18 LU - 95.76 BT (18 km Timur JANTHO-ACEHBESAR), Kedlmn: 11 km ::BMKG",""
"45629","12-Apr-26 20:43:11","2.4","9","5.18","95.76","18 km Timur JANTHO-ACEHBESAR","","Info Gempa Mag:2.4, 12-Apr-26 20:43:11 WIB, Lok: 5.18 LU - 95.76 BT (18 km Timur JANTHO-ACEHBESAR), Kedlmn: 9 km ::BMKG",""
"45652","12-Apr-26 22:36:26","2.0","3","4.26","97.51","35 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.0, 12-Apr-26 22:36:26 WIB, Lok: 4.26 LU - 97.51 BT (35 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 3 km ::BMKG",""
"45751","13-Apr-26 06:17:08","2.1","13","3.95","97.14","23 km Timur Laut BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.1, 13-Apr-26 06:17:08 WIB, Lok: 3.95 LU - 97.14 BT (23 km Timur Laut BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 13 km ::BMKG",""
"45761","13-Apr-26 08:10:09","2.4","11","4.95","96.77","27 km Utara KAB-BENERMERIAH-ACEH","","Info Gempa Mag:2.4, 13-Apr-26 08:10:09 WIB, Lok: 4.95 LU - 96.77 BT (27 km Utara KAB-BENERMERIAH-ACEH), Kedlmn: 11 km ::BMKG",""
"45802","13-Apr-26 14:03:18","2.2","1","5.22","95.87","21 km Barat Daya KAB-PIDIE-ACEH","","Info Gempa Mag:2.2, 13-Apr-26 14:03:18 WIB, Lok: 5.22 LU - 95.87 BT (21 km Barat Daya KAB-PIDIE-ACEH), Kedlmn: 1 km ::BMKG",""
"45817","13-Apr-26 18:15:14","2.2","51","3.09","97.63","48 km Barat Daya KUTACANE-ACEHTENGGARA","","Info Gempa Mag:2.2, 13-Apr-26 18:15:14 WIB, Lok: 3.09 LU - 97.63 BT (48 km Barat Daya KUTACANE-ACEHTENGGARA), Kedlmn: 51 km ::BMKG",""
"45880","14-Apr-26 00:53:10","3.1","49","3.77","96.8","20 km Barat BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:3.1, 14-Apr-26 00:53:10 WIB, Lok: 3.77 LU - 96.80 BT (20 km Barat BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 49 km ::BMKG",""
"45998","14-Apr-26 16:07:07","3.0","7","4.22","97.5","31 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:3.0, 14-Apr-26 16:07:07 WIB, Lok: 4.22 LU - 97.50 BT (31 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 7 km ::BMKG",""
"46008","14-Apr-26 19:14:00","3.6","12","3.03","97.25","30 km Selatan KAB-ACEHSELATAN","Aceh Selatan II-III MMI","Info Gempa Mag:3.6, 14-Apr-26 19:14:00 WIB, Lok: 3.03 LU - 97.25 BT (30 km Selatan KAB-ACEHSELATAN), Kedlmn: 12 km dirasakan di Aceh Selatan II-III MMI::BMKG",""
"46021","14-Apr-26 20:47:56","2.0","16","4.12","97.29","15 km Barat Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.0, 14-Apr-26 20:47:56 WIB, Lok: 4.12 LU - 97.29 BT (15 km Barat Laut KAB-GAYOLUES-ACEH), Kedlmn: 16 km ::BMKG",""
"46022","14-Apr-26 20:52:44","3.4","2","4.11","97.49","22 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:3.4, 14-Apr-26 20:52:44 WIB, Lok: 4.11 LU - 97.49 BT (22 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 2 km ::BMKG",""
"46030","14-Apr-26 22:02:48","2.6","22","4.71","94.85","81 km Barat CALANG-ACEHJAYA","","Info Gempa Mag:2.6, 14-Apr-26 22:02:48 WIB, Lok: 4.71 LU - 94.85 BT (81 km Barat CALANG-ACEHJAYA), Kedlmn: 22 km ::BMKG",""
"46076","15-Apr-26 03:53:14","2.8","13","5.74","95.21","20 km Barat Daya KOTA-SABANG-ACEH","","Info Gempa Mag:2.8, 15-Apr-26 03:53:14 WIB, Lok: 5.74 LU - 95.21 BT (20 km Barat Daya KOTA-SABANG-ACEH), Kedlmn: 13 km ::BMKG",""
"46120","15-Apr-26 11:07:53","2.5","3","4.24","97.48","32 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.5, 15-Apr-26 11:07:53 WIB, Lok: 4.24 LU - 97.48 BT (32 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 3 km ::BMKG",""
"46122","15-Apr-26 11:31:14","1.6","1","4.22","97.5","31 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.6, 15-Apr-26 11:31:14 WIB, Lok: 4.22 LU - 97.50 BT (31 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 1 km ::BMKG",""
"46124","15-Apr-26 11:40:11","2.3","3","5.01","95.81","34 km Tenggara JANTHO-ACEHBESAR","","Info Gempa Mag:2.3, 15-Apr-26 11:40:11 WIB, Lok: 5.01 LU - 95.81 BT (34 km Tenggara JANTHO-ACEHBESAR), Kedlmn: 3 km ::BMKG",""
"46183","15-Apr-26 21:51:40","3.3","5","4.1","97.48","20 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:3.3, 15-Apr-26 21:51:40 WIB, Lok: 4.10 LU - 97.48 BT (20 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG",""
"46194","15-Apr-26 22:33:03","1.9","5","4.1","97.49","20 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.9, 15-Apr-26 22:33:03 WIB, Lok: 4.10 LU - 97.49 BT (20 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG",""
"46276","16-Apr-26 06:59:04","2.3","4","4.19","97.5","28 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.3, 16-Apr-26 06:59:04 WIB, Lok: 4.19 LU - 97.50 BT (28 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 4 km ::BMKG",""
"46286","16-Apr-26 08:48:27","2.3","64","2.99","97.94","39 km Utara KOTA-SUBULUSSALAM-ACEH","","Info Gempa Mag:2.3, 16-Apr-26 08:48:27 WIB, Lok: 2.99 LU - 97.94 BT (39 km Utara KOTA-SUBULUSSALAM-ACEH), Kedlmn: 64 km ::BMKG",""
"46365","16-Apr-26 18:42:04","2.0","5","4.99","95.99","32 km Barat KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:2.0, 16-Apr-26 18:42:04 WIB, Lok: 4.99 LU - 95.99 BT (32 km Barat KAB-PIDIEJAYA-ACEH), Kedlmn: 5 km ::BMKG.",""
"46419","17-Apr-26 00:29:37","2.3","3","4.25","97.48","32 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.3, 17-Apr-26 00:29:37 WIB, Lok: 4.25 LU - 97.48 BT (32 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 3 km ::BMKG.",""
"46468","17-Apr-26 04:58:00","1.6","7","3.0","97.5","43 km Tenggara KAB-ACEHSELATAN","","Info Gempa Mag:1.6, 17-Apr-26 04:58:00 WIB, Lok: 3.00 LU - 97.50 BT (43 km Tenggara KAB-ACEHSELATAN), Kedlmn: 7 km ::BMKG.",""
"46499","17-Apr-26 08:53:22","2.3","7","4.92","96.83","21 km Utara KAB-BENERMERIAH-ACEH","","Info Gempa Mag:2.3, 17-Apr-26 08:53:22 WIB, Lok: 4.92 LU - 96.83 BT (21 km Utara KAB-BENERMERIAH-ACEH), Kedlmn: 7 km ::BMKG.",""
"46532","17-Apr-26 13:31:30","2.4","12","2.99","97.39","37 km Tenggara KAB-ACEHSELATAN","","Info Gempa Mag:2.4, 17-Apr-26 13:31:30 WIB, Lok: 2.99 LU - 97.39 BT (37 km Tenggara KAB-ACEHSELATAN), Kedlmn: 12 km ::BMKG.",""
"46583","17-Apr-26 21:01:40","2.0","23","3.87","97.15","21 km Timur BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.0, 17-Apr-26 21:01:40 WIB, Lok: 3.87 LU - 97.15 BT (21 km Timur BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 23 km ::BMKG.",""
"46627","17-Apr-26 23:56:15","2.2","10","4.91","95.95","38 km Barat KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:2.2, 17-Apr-26 23:56:15 WIB, Lok: 4.91 LU - 95.95 BT (38 km Barat KAB-PIDIEJAYA-ACEH), Kedlmn: 10 km ::BMKG",""
"46650","18-Apr-26 02:13:58","1.8","38","3.71","96.93","15 km Selatan BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:1.8, 18-Apr-26 02:13:58 WIB, Lok: 3.71 LU - 96.93 BT (15 km Selatan BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 38 km ::BMKG.",""
"46673","18-Apr-26 04:06:27","2.8","38","4.49","95.69","21 km Tenggara CALANG-ACEHJAYA","","Info Gempa Mag:2.8, 18-Apr-26 04:06:27 WIB, Lok: 4.49 LU - 95.69 BT (21 km Tenggara CALANG-ACEHJAYA), Kedlmn: 38 km ::BMKG.",""
"46693","18-Apr-26 06:10:42","3.0","27","2.13","97.85","24 km Selatan KAB-ACEHSINGKIL","","Info Gempa Mag:3.0, 18-Apr-26 06:10:42 WIB, Lok: 2.13 LU - 97.85 BT (24 km Selatan KAB-ACEHSINGKIL), Kedlmn: 27 km ::BMKG.",""
"46706","18-Apr-26 07:35:28","2.1","5","3.83","97.09","14 km Timur BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.1, 18-Apr-26 07:35:28 WIB, Lok: 3.83 LU - 97.09 BT (14 km Timur BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 5 km ::BMKG.",""
